"marksInside50","hitOuts","tackles","rebound50s","inside50s","clearances","onePercenters","goalAssists","marksOutside50","scoringShots","nonClearanceContPos","otherPossessions","height"
-0.126455811056646,-0.247976250898504,-0.00829276144046937,-0.135688181842214,0.578946566858707,0.338328739247333,-0.714552588912542,0.0396193836323594,0.512957996353196,-0.0651155786345145,-0.222550195597473,0.573538449486198,-0.00812013191529306
0.209848920725872,-0.290537143565088,0.505145220407734,-0.898570610863424,-0.185360669038182,-0.394001942243939,-0.644065261025594,0.389572302806704,-1.03289759917218,0.312710462342001,0.053054912425192,-0.210690871506346,-0.924557963034565
-0.0252169208256416,3.55714844983343,0.156063928514975,-1.07954443043074,-0.644618864796938,0.424145863155753,0.272021447378434,-0.543693859560118,-0.625941463431126,-0.483239506464328,-0.451523284253771,-1.01622923025784,1.79984208575155
-0.793238803073469,-0.290537143565088,-0.997894420704271,0.332364592334355,-1.52427953328879,-0.859464350675232,1.93533293570517,-1.30529840209991,0.407097449819676,-0.993790358218493,-0.417056677451283,0.299325649448596,0.670578601647598
-0.697369173264482,-0.288627635906923,-0.38771800481571,1.16586171872164,-0.396030293585711,-0.573056103188768,0.218504916306919,-0.839787274171125,0.511733385851874,-0.717271981486504,-0.28592304251402,0.959304257962951,-0.111929719928569
-0.513464718605057,-0.288627635906923,1.49010727696256,-0.0229635710702885,1.56557499929327,2.15712335213881,-0.807314381088724,0.67547216766112,-0.341763958549864,0.0670057391402194,1.08786718158712,-0.275232021275905,-0.374243542092452
1.90155465179175,-0.10643804110381,-0.691908216114676,-1.08893015176403,-0.588393087159721,-0.823183822408506,-0.563954569522155,0.251782310947029,-0.798473974741843,1.63979409286759,0.319986515843436,-1.16013060339422,0.684717663868039
