"season","jumperNumber","teamName","firstName","lastName","scoreInvolvements","gamesPlayed"
2017,5,"Geelong Cats","Nakia","Cockatoo",14.6503980053417,11
2017,5,"Gold Coast SUNS","Jarrod","Harbrow",17.7822702935661,18
2017,5,"Hawthorn","Ryan","Burton",15.9967836658239,20
2017,5,"Melbourne","Christian","Petracca",24.035833117193,22
2017,5,"Port Adelaide","Matthew","Broadbent",14.2529513914273,15
2017,5,"Richmond","Brandon","Ellis",15.43270651953,25
2017,5,"St Kilda","Shane","Savage",15.0544623357123,12
2017,5,"Sydney Swans","Isaac","Heeney",22.3878130207022,20
2017,5,"West Coast Eagles","Brad","Sheppard",10.6650841742375,24
2017,5,"Western Bulldogs","Matthew","Boyd",21.2855271206096,10
2017,6,"Adelaide Crows","Jake","Lever",9.42471105643807,20
2017,6,"Brisbane Lions","Hugh","McCluggage",20.2524096133373,18
2017,6,"Carlton","Kade","Simpson",23.9608347121211,22
2017,6,"Collingwood","Tyson","Goldsack",11.6482419832065,20
2017,6,"Essendon","Joe","Daniher",29.5906906051367,23
2017,6,"Fremantle","Danyle","Pearce",18.8145239853314,7
2017,6,"GWS GIANTS","Lachie","Whitfield",26.4164342075606,18
2017,6,"Geelong Cats","Lincoln","McCarthy",21.8613485280152,3
2017,6,"Gold Coast SUNS","Alex","Sexton",18.1883759817903,20
2017,6,"Hawthorn","Josh","Gibson",12.3962694396755,12
2017,6,"Melbourne","Jordan","Lewis",22.6655771925045,19
2017,6,"North Melbourne","Lachlan","Hansen",7.54640158169163,13
2017,6,"Port Adelaide","Angus","Monfries",0,1
2017,6,"Richmond","Shaun","Grigg",23.7711873599309,25
2017,6,"St Kilda","Sebastian","Ross",26.3057659196063,22
2017,6,"Sydney Swans","Jordan","Foote",13.033189033189,5
2017,6,"West Coast Eagles","Elliot","Yeo",18.2418807024271,23
2017,6,"Western Bulldogs","Luke","Dahlhaus",28.3527054927576,22
2017,7,"Adelaide Crows","Jordan","Gallucci",11.4285714285714,1
2017,7,"Brisbane Lions","Tom","Bell",17.9677972638331,6
2017,7,"Carlton","Dylan","Buckley",5.88235294117647,1
2017,7,"Collingwood","Adam","Treloar",27.8287452804408,21
2017,7,"Essendon","Zach","Merrett",23.668845699061,22
2017,7,"Fremantle","Nat","Fyfe",34.5348193898414,21
2017,7,"GWS GIANTS","Brett","Deledio",16.8643325485431,7
2017,7,"Geelong Cats","Harry","Taylor",16.5568235486567,25
2017,7,"Gold Coast SUNS","Jesse","Lonergan",19.4811207311207,9
2017,7,"Hawthorn","Ben","McEvoy",19.0243074939084,22
2017,7,"Melbourne","Jack","Viney",15.4589929454372,18
2017,7,"North Melbourne","Jack","Ziebell",22.0213427878403,19
2017,7,"Port Adelaide","Brad","Ebert",19.9416446092692,23
2017,7,"Richmond","Ben","Lennon",9.27750410509031,2
2017,7,"St Kilda","Luke","Dunstan",23.3875780785568,16
2017,7,"Sydney Swans","Harry","Cunningham",13.4760518357356,11
2017,7,"West Coast Eagles","Chris","Masten",20.2619185610481,13
2017,7,"Western Bulldogs","Lachie","Hunter",21.6311275582095,22
2017,8,"Adelaide Crows","Jake","Kelly",7.85704379686571,24
2017,8,"Brisbane Lions","Rohan","Bewick",15.6182688794581,8
2017,8,"Carlton","Matthew","Kreuzer",23.4018761022812,21
2017,8,"Collingwood","Tom","Langdon",13.4035202512596,11
2017,8,"Essendon","Martin","Gleeson",12.5533760288426,18
2017,8,"Fremantle","Nick","Suban",15.3662052872495,12
2017,8,"GWS GIANTS","Callan","Ward",26.8490679053675,25
2017,8,"Geelong Cats","Jake","Kolodjashnij",14.9519547179361,18
2017,8,"Gold Coast SUNS","Brayden","Fiorini",17.6057286703067,13
2017,8,"Hawthorn","Taylor","Duryea",19.5403483849038,15
2017,8,"North Melbourne","Nathan","Hrovat",21.006077049633,22
2017,8,"Port Adelaide","Hamish","Hartlett",13.8458870038046,21
2017,8,"Richmond","Jack","Riewoldt",27.5693714633426,23
2017,8,"St Kilda","Blake","Acres",20.509792671332,18
2017,8,"Sydney Swans","Kurt","Tippett",15.8193041526375,9
2017,8,"West Coast Eagles","Jack","Redden",18.4385472646031,19
2017,8,"Western Bulldogs","Stewart","Crameri",19,2
2017,9,"Adelaide Crows","Rory","Sloane",24.2593053303548,24
2017,9,"Brisbane Lions","Dayne","Beams",26.7360219491773,19
2017,9,"Carlton","Patrick","Cripps",21.5267028268442,15
2017,9,"Collingwood","Jesse","White",22.4807692307692,4
2017,9,"Essendon","Brendon","Goddard",27.3427312198248,23
2017,9,"Fremantle","Bradley","Hill",26.1220634236546,22
2017,9,"GWS GIANTS","Tom","Scully",24.6069700410964,24
2017,9,"Geelong Cats","Zac","Smith",16.2327985143446,21
2017,9,"Gold Coast SUNS","Gary","Ablett",33.7761244966214,14
2017,9,"Hawthorn","Shaun","Burgoyne",27.0921723628659,22
2017,9,"Melbourne","Jack","Trengove",6.62055335968379,2
2017,9,"North Melbourne","Andrew","Swallow",21.5222796846582,16
2017,9,"Port Adelaide","Robbie","Gray",27.5937296080445,23
2017,9,"Richmond","Trent","Cotchin",20.3494792327985,25
2017,9,"St Kilda","Jack","Steele",17.5693861147592,20
2017,9,"Sydney Swans","Will","Hayward",14.6180487722027,17
2017,9,"Western Bulldogs","Jake","Stringer",23.9553832231283,16
2017,10,"Brisbane Lions","Daniel","Rich",21.6746266311801,22
2017,10,"Carlton","Harry","McKay",19.4444444444444,2
2017,10,"Collingwood","Scott","Pendlebury",30.5020307001006,16
2017,10,"Essendon","Aaron","Francis",14.3333333333333,2
2017,10,"Fremantle","Michael","Walters",31.2575251588651,17
2017,10,"GWS GIANTS","Devon","Smith",24.0303064643876,16
2017,10,"Geelong Cats","Daniel","Menzel",23.2769337572398,19
2017,10,"Gold Coast SUNS","Kade","Kolodjashnij",16.0227107620737,11
2017,10,"Hawthorn","Jaeger","O'Meara",19.8745519713262,6
2017,10,"Melbourne","Angus","Brayshaw",20.0902213728301,5
2017,10,"North Melbourne","Ben","Cunnington",23.5789728842797,20
2017,10,"Richmond","Shane","Edwards",26.1358726156575,20
2017,10,"Sydney Swans","Zak","Jones",19.3278864310635,23
2017,10,"Western Bulldogs","Easton","Wood",11.6752389838972,18
2017,11,"Adelaide Crows","Paul","Seedsman",18.5272824417284,5
2017,11,"Carlton","Sam","Kerridge",18.9591929254676,11
2017,11,"Collingwood","Jarryd","Blair",17.1255268029462,12
2017,11,"Essendon","David","Zaharakis",26.1533268410927,23
2017,11,"Fremantle","Tommy","Sheridan",11.4801309228554,9
2017,11,"GWS GIANTS","Will","Setterfield",19.6969696969697,2
2017,11,"Geelong Cats","Darcy","Lang",20.7286724365967,10
2017,11,"Gold Coast SUNS","Touk","Miller",21.638000728314,20
2017,11,"Hawthorn","Brendan","Whitecross",19.8362461411997,8
2017,11,"Melbourne","Max","Gawn",18.4581840957259,13
2017,11,"North Melbourne","Luke","McDonald",17.1513364123876,22
2017,11,"Port Adelaide","Aaron","Young",17.3171273317999,13
2017,11,"Richmond","Jake","Batchelor",0,1
2017,11,"St Kilda","Leigh","Montagna",17.4960191950965,16
2017,11,"Sydney Swans","Jeremy","Laidler",11.9235836627141,3
2017,11,"West Coast Eagles","Matt","Priddis",20.9531052588609,21
2017,11,"Western Bulldogs","Jack","Macrae",24.796752153216,22
2017,12,"Adelaide Crows","Daniel","Talia",6.49237825266275,24
2017,12,"Brisbane Lions","Stefan","Martin",26.8135143297628,22
2017,12,"Carlton","Blaine","Boekhorst",19.9949545035405,7
2017,12,"Collingwood","Matthew","Scharenberg",10.6508542254927,10
2017,12,"Essendon","Mark","Baguley",11.7725984015315,22
2017,12,"Fremantle","Jonathon","Griffin",21.1346355779994,7
2017,12,"GWS GIANTS","Jonathon","Patton",22.6872624828731,22
2017,12,"Geelong Cats","Wylie","Buzza",13.2295384926964,6
2017,12,"Hawthorn","James","Frawley",10.445788530466,8
2017,12,"Melbourne","Dom","Tyson",18.8434321165127,19
2017,12,"North Melbourne","Lindsay","Thomas",18.8409122993301,9
2017,12,"Port Adelaide","Jackson","Trengove",13.6205917383392,19
2017,12,"Richmond","David","Astbury",8.3201006879624,25
2017,12,"St Kilda","Nick","Riewoldt",24.2769065040429,17
2017,12,"Sydney Swans","Josh","Kennedy",24.6887637285353,21
2017,12,"West Coast Eagles","Sharrod","Wellingham",13.8810768274572,13
2017,12,"Western Bulldogs","Zaine","Cordy",9.72199815972009,19
2017,13,"Adelaide Crows","Taylor","Walker",29.0727017242596,23
2017,13,"Brisbane Lions","Jarrod","Berry",19.7927825122575,16
2017,13,"Carlton","Jed","Lamb",21.3140640134363,11
2017,13,"Collingwood","Taylor","Adams",28.304686954085,22
2017,13,"Essendon","Orazio","Fantasia",25.3960098586788,20
2017,13,"Fremantle","Harley","Bennell",18.4659090909091,2
2017,13,"Geelong Cats","Tom","Lonergan",9.05128060732505,23
2017,13,"Gold Coast SUNS","Callum","Ah Chee",16.6079404803373,14
2017,13,"Melbourne","Clayton","Oliver",22.8944430548628,22
2017,13,"North Melbourne","Ryan","Clarke",18.0549139990676,15
2017,13,"Port Adelaide","Todd","Marshall",17.9120879120879,3
2017,13,"St Kilda","Jack","Lonie",21.8262403273179,12
2017,13,"Sydney Swans","Oliver","Florent",12.0482474514733,9
2017,13,"West Coast Eagles","Luke","Shuey",24.1507805779761,23
2017,13,"Western Bulldogs","Travis","Cloke",20.1506166559577,10
2017,14,"Adelaide Crows","David","Mackay",15.8809047197028,22
2017,14,"Brisbane Lions","Josh","Walker",15.2189153439153,11
2017,14,"Carlton","Liam","Jones",6.79549011816701,12
2017,14,"Collingwood","James","Aish",12.0680116874336,8
2017,14,"Fremantle","Lachie","Weller",16.7042346110622,22
2017,14,"GWS GIANTS","Tim","Taranto",14.1142089356603,14
2017,14,"Geelong Cats","Joel","Selwood",23.2167822966517,21
2017,14,"Gold Coast SUNS","Mitch","Hallahan",26.7647058823529,3
2017,14,"Hawthorn","Grant","Birchall",12.6122533380598,5
2017,14,"Melbourne","Michael","Hibberd",18.5228746145267,18
2017,14,"North Melbourne","Trent","Dumont",21.0336020366555,19
2017,14,"Richmond","Bachar","Houli",17.6462209103652,21
2017,14,"St Kilda","Jarryn","Geary",8.60855387913719,22
2017,14,"Sydney Swans","Callum","Mills",12.3898957539093,24
2017,14,"West Coast Eagles","Liam","Duggan",13.9624157201388,20
2017,14,"Western Bulldogs","Clay","Smith",16.8184511201753,8
2017,15,"Adelaide Crows","Kyle","Hartigan",6.70163031198685,18
2017,15,"Brisbane Lions","Dayne","Zorko",34.7556668283809,21
2017,15,"Carlton","Sam","Docherty",24.0390421344743,22
2017,15,"Collingwood","Lynden","Dunn",9.23625486111678,17
2017,15,"Essendon","Josh","Green",19.0113273900581,17
2017,15,"Fremantle","Ethan","Hughes",8.95221380924966,18
2017,15,"GWS GIANTS","Matthew","Kennedy",12.6964253037623,16
2017,15,"Gold Coast SUNS","Daniel","Currie",20.0980392156863,2
2017,15,"Hawthorn","Luke","Hodge",18.619778283865,19
2017,15,"Melbourne","Billy","Stretch",13.6498814085021,9
2017,15,"Port Adelaide","Karl","Amon",15.0102558829267,14
2017,15,"Richmond","Jayden","Short",11.4882594685927,16
2017,15,"St Kilda","Jack","Billings",29.967992878666,22
2017,15,"Sydney Swans","Kieren","Jack",22.0964103179723,19
2017,15,"West Coast Eagles","Jamie","Cripps",21.0598871712051,21
2017,15,"Western Bulldogs","Tom","Campbell",15.1989938910853,7
2017,16,"Adelaide Crows","Luke","Brown",8.88506115546825,24
2017,16,"Brisbane Lions","Jarrad","Jansen",20,1
2017,16,"Carlton","Billie","Smedts",10.2245806288522,9
2017,16,"Collingwood","Chris","Mayne",15.7435897435897,3
2017,16,"Essendon","Joshua","Begley",21.3117283950617,3
2017,16,"Fremantle","David","Mundy",26.1531558524609,21
2017,16,"GWS GIANTS","Nathan","Wilson",17.4889985431374,24
2017,16,"Geelong Cats","Scott","Selwood",15.8537149252938,14
2017,16,"Gold Coast SUNS","Rory","Thompson",6.7927695553746,7
2017,16,"Hawthorn","Isaac","Smith",23.8729783116444,22
2017,16,"Melbourne","Dean","Kent",20.1812304075235,6
2017,16,"North Melbourne","Scott","Thompson",9.69967706990151,21
2017,16,"Port Adelaide","Ollie","Wines",25.1020368517853,23
2017,16,"St Kilda","Jack","Newnes",19.0321151509532,22
2017,16,"Sydney Swans","Gary","Rohan",14.9949430796205,16
2017,16,"West Coast Eagles","Eric","Mackenzie",5.59468947558278,13
2017,16,"Western Bulldogs","Toby","McLean",25.7984140850175,19
2017,17,"Adelaide Crows","Curtly","Hampton",13.1564934722829,9
2017,17,"Brisbane Lions","Claye","Beams",18.5196078431373,9
2017,17,"Carlton","Sam","Rowe",7.03318009819558,9
2017,17,"Collingwood","Callum","Brown",19.419182845552,5
2017,17,"Essendon","James","Stewart",20.8485564363797,16
2017,17,"Fremantle","Hayden","Crozier",17.8114611769374,19
2017,17,"GWS GIANTS","Steve","Johnson",24.1013142163177,18
2017,17,"Gold Coast SUNS","Steven","May",16.8311701165495,18
2017,17,"Hawthorn","Daniel","Howe",17.0366685862902,18
2017,17,"Melbourne","Sam","Frost",9.91943235745944,16
2017,17,"North Melbourne","Aaron","Mullett",13.5878039711118,18
2017,17,"Port Adelaide","Tom","Clurey",6.06638983623861,23
2017,17,"Richmond","Daniel","Rioli",18.2641928927127,25
2017,17,"St Kilda","Dylan","Roberton",13.9570344037361,22
2017,17,"West Coast Eagles","Josh","Kennedy",35.5772499587153,19
2017,17,"Western Bulldogs","Tom","Boyd",17.4480958888755,11
2017,18,"Adelaide Crows","Eddie","Betts",25.6841115170443,24
2017,18,"Brisbane Lions","Nick","Robertson",11.7981382383988,21
2017,18,"Collingwood","Travis","Varcoe",15.2258216320716,8
2017,18,"Essendon","Michael","Hurley",16.110088717942,21
2017,18,"Fremantle","Darcy","Tucker",15.4361490112377,19
2017,18,"GWS GIANTS","Jeremy","Cameron",28.752845012922,19
2017,18,"Geelong Cats","Josh","Cowan",5.85185185185185,2
2017,18,"Gold Coast SUNS","Trent","McKenzie",11.8633540372671,7
2017,18,"Melbourne","Jake","Melksham",21.1482562647934,19
2017,18,"North Melbourne","Shaun","Atley",21.3231473942371,22
2017,18,"Port Adelaide","Jimmy","Toumpas",20.995670995671,2
2017,18,"Richmond","Alex","Rance",10.0413019803796,25
2017,18,"St Kilda","Billy","Longer",14.5661350832697,17
2017,18,"Sydney Swans","Callum","Sinclair",15.8544142935521,19
2017,18,"Western Bulldogs","Fletcher","Roberts",6.58100428550204,10
2017,19,"Carlton","Liam","Sumner",12.7450980392157,4
2017,19,"Collingwood","Levi","Greenwood",19.4047329858674,16
2017,19,"Fremantle","Connor","Blakely",16.1292160564023,17
2017,19,"GWS GIANTS","Nick","Haynes",11.1921053478393,19
2017,19,"Gold Coast SUNS","Tom","Lynch",30.6028983617152,19
2017,19,"Hawthorn","Jack","Gunston",22.5194909745449,22
2017,19,"Melbourne","Mitch","Hannan",16.7599652180237,20
2017,19,"Port Adelaide","Matthew","White",16.5632465360726,7
2017,19,"St Kilda","Sam","Gilbert",10.154564273102,18
2017,19,"West Coast Eagles","Nathan","Vardy",13.5154732279121,22
2017,19,"Western Bulldogs","Lukas","Webb",20.51204004329,4
2017,20,"Adelaide Crows","Hugh","Greenwood",17.1981698554842,15
2017,20,"Brisbane Lions","Cedric","Cox",10.1466697790227,8
2017,20,"Carlton","Lachie","Plowman",10.5870736678895,21
2017,20,"Collingwood","Ben","Reid",21.6377588771011,15
2017,20,"Fremantle","Matt","Taberner",21.0190941451022,8
2017,20,"GWS GIANTS","Adam","Tomlinson",10.0970180605219,24
2017,20,"Gold Coast SUNS","Michael","Barlow",26.092095505139,12
2017,20,"Hawthorn","Dallas","Willsmore",19.6428571428571,2
2017,20,"Port Adelaide","Chad","Wingard",24.5876402673849,19
2017,20,"St Kilda","David","Armitage",10.1666666666667,2
2017,20,"Sydney Swans","Sam","Reid",18.2328367475951,22
2017,20,"West Coast Eagles","Jeremy","McGovern",17.832713549825,24
2017,20,"Western Bulldogs","Josh","Dunkley",14.4472340999435,7
2017,21,"Adelaide Crows","Rory","Atkins",16.704632173147,25
2017,21,"Brisbane Lions","Sam","Skinner",26.6666666666667,1
2017,21,"Carlton","Ciaran","Sheehan",5.21390374331551,2
2017,21,"Collingwood","Tom","Phillips",18.390468183852,18
2017,21,"Essendon","Dyson","Heppell",26.3927595716669,23
2017,21,"Fremantle","Joel","Hamling",6.96659401356023,22
2017,21,"GWS GIANTS","Matt","Buntine",7.26190476190476,2
2017,21,"Geelong Cats","Jordan","Murdoch",18.3469209215654,22
2017,21,"Gold Coast SUNS","Jack","Leslie",11.8317398713818,13
2017,21,"Hawthorn","James","Sicily",19.2721709626129,19
2017,21,"Melbourne","Cameron","Pedersen",22.9087074437399,15
2017,21,"North Melbourne","Jy","Simpkin",14.5538947834733,13
2017,21,"Port Adelaide","Jared","Polec",17.9014640247826,22
2017,21,"Richmond","Jacob","Townsend",21.3500203500204,5
2017,21,"St Kilda","Ben","Long",9.51086956521739,4
2017,21,"West Coast Eagles","Drew","Petrie",17.0212521905424,16
2017,21,"Western Bulldogs","Tom","Liberatore",20.1291947991723,18
2017,22,"Adelaide Crows","Andy","Otten",16.4541780007878,19
2017,22,"Brisbane Lions","Marco","Paparone",14.8356240062522,6
2017,22,"Carlton","Caleb","Marchbank",10.5643279042079,16
2017,22,"Collingwood","Steele","Sidebottom",26.8548573631264,22
2017,22,"Essendon","Matthew","Leuenberger",19.9151138716356,7
2017,22,"Fremantle","Shane","Kersten",20.4674667486445,20
2017,22,"GWS GIANTS","Josh","Kelly",27.8422971894881,24
2017,22,"Geelong Cats","Mitch","Duncan",27.1535801004312,24
2017,22,"Hawthorn","Luke","Breust",26.0358184545004,21
2017,22,"North Melbourne","Todd","Goldstein",22.5419470902335,19
2017,22,"Port Adelaide","Charlie","Dixon",27.7719561294322,23
2017,22,"Richmond","Josh","Caddy",20.8084709675583,22
2017,22,"St Kilda","Nathan","Brown",4.19963341142898,22
2017,22,"Sydney Swans","Dean","Towers",16.3457711250581,19
2017,22,"West Coast Eagles","Jonathan","Giles",8.16394040741867,5
2017,22,"Western Bulldogs","Mitch","Honeychurch",22.5940656565657,6
2017,23,"Adelaide Crows","Charlie","Cameron",18.3567272519654,24
2017,23,"Brisbane Lions","Josh","Schache",17.8738717709306,10
2017,23,"Carlton","Jacob","Weitering",11.1306441589944,22
2017,23,"Essendon","David","Myers",15.7172128743968,15
2017,23,"Fremantle","Cam","McCarthy",22.4644286631969,19
2017,23,"GWS GIANTS","Heath","Shaw",13.8667081269787,25
2017,23,"Geelong Cats","Aaron","Black",18.9428471248247,4
2017,23,"Gold Coast SUNS","Sean","Lemmens",15.0945657319379,20
2017,23,"Hawthorn","Tim","O'Brien",16.5156812607471,16
2017,23,"Melbourne","Bernie","Vince",16.4449787603934,19
2017,23,"North Melbourne","Ben","McKay",2.85714285714286,1
2017,23,"Richmond","Kane","Lambert",27.5844730774594,24
2017,23,"Sydney Swans","Lance","Franklin",36.8315587467352,24
2017,23,"West Coast Eagles","Lewis","Jetta",20.8191035534605,15
2017,23,"Western Bulldogs","Jordan","Roughead",15.1751165501166,13
2017,24,"Adelaide Crows","Sam","Jacobs",19.8955813188543,25
2017,24,"Brisbane Lions","Liam","Dawson",5,1
2017,24,"Carlton","Rhys","Palmer",4.54545454545455,1
2017,24,"Collingwood","Josh","Thomas",22.5758338188817,9
2017,24,"Essendon","Craig","Bird",12.7272727272727,2
2017,24,"Fremantle","Harley","Balic",21.0109229796137,4
2017,24,"GWS GIANTS","Matt","de Boer",17.485598566758,15
2017,24,"Geelong Cats","Jed","Bews",10.4793624818315,19
2017,24,"Gold Coast SUNS","David","Swallow",24.8590073490969,18
2017,24,"Hawthorn","Ben","Stratton",11.7765937019969,8
2017,24,"Melbourne","Jay","Kennedy Harris",12.0817909948345,6
2017,24,"North Melbourne","Sam","Durdin",8.40792610643869,8
2017,24,"Port Adelaide","Jarman","Impey",16.4937815737255,20
2017,24,"Richmond","Ben","Griffiths",9.53663793103448,2
2017,24,"Sydney Swans","Dane","Rampe",8.11665564037481,17
2017,24,"West Coast Eagles","Luke","Partington",13.8597883597884,6
2017,24,"Western Bulldogs","Shane","Biggs",11.1862467395755,16
2017,25,"Brisbane Lions","Daniel","McStay",10.1172559436815,19
2017,25,"Carlton","Zac","Fisher",14.2751116696129,17
2017,25,"Collingwood","Jack","Crisp",18.415720876069,22
2017,25,"GWS GIANTS","Tendai","Mzungu",8.33662714097497,4
2017,25,"Geelong Cats","Lachie","Henderson",12.7657410810632,22
2017,25,"Gold Coast SUNS","Jarryd","Lyons",22.6172021318014,18
2017,25,"Hawthorn","Ryan","Schoenmakers",18.5402760707592,11
2017,25,"Melbourne","Tom","McDonald",20.9149166063947,22
2017,25,"North Melbourne","Robbie","Tarrant",12.98293644174,21
2017,25,"Port Adelaide","Logan","Austin",3.125,2
2017,25,"Richmond","Toby","Nankervis",15.0873360357665,24
2017,25,"St Kilda","Koby","Stevens",18.982598951746,15
2017,25,"West Coast Eagles","Shannon","Hurn",17.469566116775,23
2017,25,"Western Bulldogs","Marcus","Adams",14.7314883098991,10
2017,26,"Adelaide Crows","Richard","Douglas",21.0808794869634,25
2017,26,"Brisbane Lions","Tom","Cutler",17.505170979855,12
2017,26,"Carlton","Harrison","Macreadie",6.19923806843312,8
2017,26,"Collingwood","Josh","Daicos",8.74384236453202,2
2017,26,"Essendon","Cale","Hooker",24.2409009716293,20
2017,26,"Fremantle","Ed","Langdon",18.0489327395647,10
2017,26,"GWS GIANTS","Dawson","Simpson",16.1212121212121,2
2017,26,"Geelong Cats","Tom","Hawkins",25.2919947722637,22
2017,26,"Gold Coast SUNS","Matt","Shaw",15.530303030303,2
2017,26,"Hawthorn","Liam","Shiels",23.7892095804405,21
2017,26,"Melbourne","Sam","Weideman",11.494938148879,7
2017,26,"North Melbourne","Daniel","Nielson",2.8909171324032,7
2017,26,"Port Adelaide","Riley","Bonner",12.7838827838828,3
2017,26,"Richmond","Anthony","Miles",20.75,5
2017,26,"St Kilda","Josh","Battle",4.54545454545455,1
2017,26,"Sydney Swans","Luke","Parker",26.972199980469,24
2017,26,"West Coast Eagles","Sam","Butler",11.4823541997455,9
2017,27,"Adelaide Crows","Tom","Lynch",26.7505700696457,23
2017,27,"Brisbane Lions","Darcy","Gardiner",9.90940877382682,19
2017,27,"Carlton","Dennis","Armfield",11.9464902665872,5
2017,27,"Collingwood","Kayle","Kirby",10.3448275862069,1
2017,27,"Fremantle","Lachie","Neale",26.3050802562976,21
2017,27,"GWS GIANTS","Harrison","Himmelberg",15.0707872374539,12
2017,27,"Geelong Cats","Sam","Menegola",24.6631802389069,22
2017,27,"Gold Coast SUNS","Ben","Ainsworth",23.1798181380121,13
2017,27,"Hawthorn","Ty","Vickery",16.3105654448159,6
2017,27,"North Melbourne","Taylor","Garner",20.9119503264433,18
2017,27,"Port Adelaide","Brett","Eddy",14.6335403726708,3
2017,27,"Richmond","Sam","Lloyd",19.1736874661305,8
2017,27,"St Kilda","Josh","Bruce",21.9422523695363,20
2017,27,"Sydney Swans","Daniel","Robinson",12.1119740474579,5
2017,27,"West Coast Eagles","Jack","Darling",25.5938245416118,23
2017,27,"Western Bulldogs","Patrick","Lipinski",24,1
2017,28,"Brisbane Lions","Lewis","Taylor",24.6183513063251,22
2017,28,"Carlton","David","Cuningham",17.3443431775433,8
2017,28,"Essendon","Mitch","Brown",16.7717391304348,4
2017,28,"Fremantle","Brady","Grey",15.3975774918228,14
2017,28,"Gold Coast SUNS","Jarrod","Witts",18.7949125840217,18
2017,28,"Hawthorn","Paul","Puopolo",20.1863945409836,15
2017,28,"Melbourne","Oscar","McDonald",7.06180170508319,20
2017,28,"North Melbourne","Kayne","Turner",18.5988157156954,15
2017,28,"Richmond","Taylor","Hunt",14.2113095238095,2
2017,28,"St Kilda","Tim","Membrey",23.7507321268127,20
2017,28,"Sydney Swans","Nic","Newman",18.2595054483203,20
2017,28,"West Coast Eagles","Thomas","Cole",10.2721815221815,4
2017,29,"Adelaide Crows","Rory","Laird",17.7634478791257,25
2017,29,"Brisbane Lions","Alex","Witherden",18.3696340338852,9
2017,29,"Carlton","Cameron","Polson",17.6470588235294,1
2017,29,"Collingwood","Tim","Broomhead",19.2851498247398,14
2017,29,"Essendon","Patrick","Ambrose",7.03009094432657,10
2017,29,"GWS GIANTS","Zac","Williams",19.2695084765233,23
2017,29,"Geelong Cats","Cameron","Guthrie",17.6898252466816,20
2017,29,"Gold Coast SUNS","Jack","Bowes",11.3659553717098,11
2017,29,"Hawthorn","Will","Langford",23.7728221702655,20
2017,29,"Melbourne","Jayden","Hunt",16.2573181570473,22
2017,29,"Port Adelaide","Jasper","Pittard",15.1638226973905,17
2017,29,"Richmond","Shai","Bolton",13.8066784284804,6
2017,29,"St Kilda","Jimmy","Webster",13.8091134467979,18
2017,29,"Sydney Swans","George","Hewett",17.7456533637868,24
2017,29,"West Coast Eagles","Scott","Lycett",4.34782608695652,1
2017,29,"Western Bulldogs","Tory","Dickson",15.6121332371332,9
2017,30,"Adelaide Crows","Wayne","Milera",15.3061888840375,16
2017,30,"Brisbane Lions","Eric","Hipwood",17.5697260819521,20
2017,30,"Carlton","Charlie","Curnow",23.6740766273918,21
2017,30,"Collingwood","Darcy","Moore",20.9781531411864,21
2017,30,"Essendon","Kyle","Langford",16.2211420252561,6
2017,30,"Gold Coast SUNS","Peter","Wright",22.8557957549181,22
2017,30,"Hawthorn","Kaiden","Brand",11.2416825806919,17
2017,30,"Melbourne","Alex","Neal-Bullen",22.5322772952576,19
2017,30,"North Melbourne","Jarrad","Waite",28.327525348215,10
2017,30,"Port Adelaide","Joe","Atley",12.4305555555556,3
2017,30,"Richmond","Reece","Conca",11.7733587687949,6
2017,30,"West Coast Eagles","Jackson","Nelson",9.74193352683623,13
2017,31,"Brisbane Lions","Harris","Andrews",9.18388291773136,22
2017,31,"Carlton","Tom","Williamson",11.2063328632966,15
2017,31,"Collingwood","Jackson","Ramsay",12.3582621082621,8
2017,31,"Fremantle","Aaron","Sandilands",23.7890901311927,10
2017,31,"GWS GIANTS","Jeremy","Finlayson",5.55555555555556,1
2017,31,"Geelong Cats","Jordan","Cunico",3.84615384615385,1
2017,31,"Gold Coast SUNS","Keegan","Brooksby",23.5185185185185,3
2017,31,"Hawthorn","Ricky","Henderson",21.538193591405,18
2017,31,"North Melbourne","Braydon","Preuss",15.8600837586906,8
2017,31,"Port Adelaide","Aidyn","Johnson",11.2511542511543,5
2017,31,"Richmond","Oleg","Markov",10.4610733182162,7
2017,31,"St Kilda","Brandon","White",9.12698412698413,3
2017,31,"Sydney Swans","Harry","Marsh",10.9307359307359,9
2017,31,"West Coast Eagles","Will","Schofield",10.8634050160366,10
2017,31,"Western Bulldogs","Bailey","Dale",20.9094967532468,16
2017,32,"Adelaide Crows","Troy","Menzel",11.9715751294699,4
2017,32,"Brisbane Lions","Sam","Mayes",12.5470997024136,21
2017,32,"Carlton","Nick","Graham",21.290764046182,10
2017,32,"Collingwood","Will","Hoskin-Elliott",20.4802115572866,22
2017,32,"Essendon","Travis","Colyer",19.5381145113283,22
2017,32,"Fremantle","Stephen","Hill",24.0712992817246,18
2017,32,"GWS GIANTS","Ryan","Griffen",12.4089635854342,3
2017,32,"Geelong Cats","Steven","Motlop",22.2877850779157,23
2017,32,"Gold Coast SUNS","Brandon","Matera",27.5007163339644,10
2017,32,"Hawthorn","Jack","Fitzpatrick",17.8571428571429,1
2017,32,"Melbourne","Tomas","Bugg",20.0893412781344,10
2017,32,"North Melbourne","Mason","Wood",21.1486712668034,10
2017,32,"Port Adelaide","Dougal","Howard",11.1675824175824,4
